ssnum,name,manager,dept,salary,numfriends
2289,Flossie Johns,81,,97838.45,7
2290,Justen Johns,846,,55610.92,24
2291,Atha Johns,707,,89720.36,42
2292,Victory Johns,1654,,147584.02,28
2293,Margaretta Johns,1984,,113968.02,49
2294,Vallie Johns,1585,,97650.58,20
2295,Shyanne Johns,756,,98342.78,25
2296,Alice Johns,1988,,93715.66,27
2297,Crissie Johns,63,,59151.2,11
2298,Jodie Johns,207,,37022.19,17
2299,Durell Johns,756,TechDept3,89630.74,32
2300,Ansley Johns,2237,,128512.11,5
2301,Aurilla Johns,658,,107188.59,3
2302,Hedwig Johns,2288,,47125.96,9
2303,Emmy Johns,1668,,102444.49,8
2304,Velia Johns,971,,122639.66,5
2305,Gisselle Johns,157,,47320.02,10
2306,Williemae Johns,1649,,31787.08,22
2307,Brittani Johns,528,,99362.09,30
2308,Kevon Johns,126,,129226.63,47
2309,Tyrik Johns,326,,73953.45,3
2310,Darry Johns,129,,149865.42,19
2311,Deangelo Johns,1896,,115706.3,35
2312,Coby Johns,251,,138207.71,7
2313,Amit Johns,1162,,105910.76,13
2314,Roselyn Johns,2003,,90349.88,14
2315,Ridge Johns,2207,,108919.24,38
2316,Fronnie Johns,2014,,41718.05,17
2317,Gilberto Johns,2233,,57374.15,50
2318,Terance Johns,1490,,129533.02,4
2319,Javier Johns,2060,,58088.4,4
2320,Ebert Johns,70,,81185.41,25
2321,Brain Johns,435,,77349.61,43
2322,Kaitlynn Johns,1443,,109843.23,15
2323,Brooke Johns,2067,,97009.91,1
2324,Sena Johns,2004,,96702.38,14
2325,Kellen Johns,593,,94718.76,48
2326,Victoria Johns,579,,76456.85,15
2327,Cristina Johns,1062,TechDept9,52532.17,11
2328,Linn Johns,105,,145969.83,26
2329,Spring Johns,1873,,82932.17,32
2330,Toni Johns,884,,82673.33,23
2331,Malvina Johns,1135,TechDept3,66442.2,49
2332,Averi Johns,923,,137282.22,17
2333,Carmel Johns,1232,,91864.15,0
2334,Kris Johns,316,,105730.52,18
2335,Dondre Johns,1993,,139571.84,47
2336,Milan Johns,1613,,72424.93,14
2337,Mila Johns,1265,,62779.44,24
2338,Broderick Johns,1529,,64653.13,23
2339,Serena Johns,2163,,127787.51,42
2340,Dimitri Johns,208,,133413.43,1
2341,Bernardine Johns,985,,69907.12,47
2342,Cam Johns,133,TechDept2,86768.51,34
2343,Kacey Johns,58,TechDept1,47829.35,15
2344,Georgie Johns,1121,,122392.6,35
2345,Jay Johns,2054,,72134.65,12
2346,Aurelia Johns,972,TechDept2,140460.92,42
2347,Edythe Johns,1532,,37831.88,42
2348,Lurana Johns,534,,39926.41,38
2349,Nicky Johns,93,,102282.74,21
2350,Abram Johns,373,,140112.01,38
2351,Infant Johns,1042,,130272.73,23
2352,Maxie Johns,1691,,116645.33,9
2353,Lesly Johns,1180,,69856.28,12
2354,Eligah Johns,2076,,38598.71,33
2355,Loree Johns,566,,62770.64,13
2356,Carrol Johns,1250,,80921.39,9
2357,Rillie Johns,1976,,33587.72,11
2358,Efren Johns,1420,,98567.57,7
2359,Garvin Johns,378,,34939.28,10
2360,Margarite Johns,571,,60259.04,49
2361,Yahir Johns,1398,,49476.76,41
2362,Mindy Johns,886,TechDept9,76448.45,46
2363,Jazlynn Johns,2277,,132855.53,29
2364,Sallie Johns,1446,,118622.75,27
2365,Refugio Johns,127,,75319.05,23
2366,Draven Johns,878,,79253.52,46
2367,Wells Johns,201,,117228.64,47
2368,Lizabeth Johns,909,TechDept3,103535.44,41
2369,Jenilee Johns,2075,TechDept5,145382.6,19
2370,Faith Johns,2198,,117175.01,31
2371,Vito Johns,2361,TechDept1,54506.2,33
2372,Julious Johns,585,,101138.65,24
2373,Trent Johns,1657,,138283.24,12
2374,Essa Johns,1904,,55604.73,34
2375,Georgiann Johns,1624,,116352.57,12
2376,Imani Johns,61,,47274.01,48
2377,Niki Johns,1570,,101682.76,43
2378,Darwin Johns,2223,,81476.36,38
2379,Casey Johns,1112,,147790.06,13
2380,Alana Johns,447,,115911.19,20
2381,Aisha Johns,891,,111783.62,4
2382,Agustus Johns,1963,,59767.67,43
2383,Conley Johns,1658,,137159.21,41
2384,Parrish Johns,565,,82304.5,27
2385,Moriah Johns,1530,,119997.75,31
2386,Olena Johns,1177,,110025.37,19
2387,Alfred Johns,2139,,105499.68,30
2388,Lottie Johns,1685,TechDept6,83898.93,50
2389,Arlin Johns,2379,,42529.85,24
2390,Thora Johns,735,,108536.95,7
2391,Estrella Johns,1087,,51369.97,46
2392,Claudio Johns,1588,,37290.17,40
2393,Mason Johns,116,,69141.17,21
2394,Annabelle Johns,1001,,98798.13,18
2395,Geary Johns,1814,,51573.7,34
2396,Pablo Johns,249,,120808.83,37
2397,Cheryl Johns,1498,,110500.56,29
2398,Rilla Johns,402,,102519.6,45
2399,Myron Johns,1178,TechDept1,61392.66,5
2400,Rodrick Johns,854,,67048.49,43
2401,Shirlene Johns,2110,,34877.53,24
2402,Metta Johns,1439,,147151.84,20
2403,Sam Johns,485,,37209.45,14
2404,Ladarius Johns,232,,35595.47,36
2405,Octavius Johns,1346,,135138.08,24
2406,Tyson Johns,1261,,145359.95,2
2407,Leafy Johns,348,,48921.31,1
2408,Claire Johns,1588,,46012.22,17
2409,Evita Johns,2209,,93745.44,27
2410,Lashawn Johns,8,,77992.59,13
2411,Texas Johns,168,,54348.3,23
2412,Thos Johns,1204,,119357.49,26
2413,Kasen Johns,467,,69010.63,25
2414,Levin Johns,1167,,117615.68,29
2415,Zachariah Johns,970,,72513.68,16
2416,Leigh Johns,1687,,33706.13,9
2417,Marcia Johns,1523,,128631.07,25
2418,Mardell Johns,1612,,121003.4,18
2419,Carmen Johns,212,,125703.52,32
2420,Ebony Johns,693,,54522.25,40
2421,Pauline Johns,2372,,144774.48,37
2422,Kitty Johns,400,,120661.19,13
2423,Leeroy Johns,72,,68195.67,46
2424,Kiya Johns,1573,,132627.34,23
2425,Theron Johns,1431,,119253.2,10
2426,Myrtice Johns,1869,,36389.38,8
2427,Ivor Johns,1049,,134359.06,1
2428,Rickie Johns,141,,94268.37,25
2429,Ivette Johns,2194,,126950.37,7
2430,Daryn Johns,516,,144005.58,1
2431,Mavis Johns,2371,,103813.01,20
2432,Beecher Johns,1888,,37027.25,6
2433,Dianne Johns,497,,148907.28,0
2434,Quint Johns,140,,65060.33,11
2435,Ingrid Johns,504,,77603.44,25
2436,Margrett Johns,374,,78397.29,17
2437,Etna Johns,739,,34448.18,3
2438,Ofelia Johns,1288,,47450.15,14
2439,Firman Johns,602,,66022.64,14
2440,Ephriam Johns,714,,129318.67,47
2441,Joan Johns,2181,TechDept7,65385.41,31
2442,Triston Johns,1108,,114734.96,17
2443,Keaton Johns,905,,105907.62,27
2444,Nita Johns,1847,,96923.49,2
2445,Raymon Johns,1886,TechDept3,133123.64,8
2446,Theodore Johns,1288,,72126.72,49
2447,Lavonda Johns,99,,97424.33,33
2448,Roberta Johns,1618,,99600.82,7
2449,Camilo Johns,1820,,110633.48,6
2450,Erik Johns,88,,35564.6,23
2451,Baron Johns,2355,,90835.98,28
2452,Turner Johns,526,,106178.88,40
2453,Lamarcus Johns,2139,,109811.8,29
2454,Nikolas Johns,26,,50938.23,18
2455,Lana Johns,1994,,128099.84,34
2456,Skip Johns,1037,,45793.51,24
2457,Ruffin Johns,1220,,137525.49,43
2458,Laurel Johns,1759,TechDept4,133722.82,25
2459,Chrystal Johns,941,,69445.51,0
2460,Mylee Johns,2293,,87777.32,31
2461,Kaci Johns,238,,147634.62,31
2462,Ardith Johns,1127,,108089.23,16
2463,Deja Johns,453,,143736.49,26
2464,Felipe Johns,22,,148767.05,28
2465,Vanessa Johns,1876,,118234.1,0
2466,Alphonsus Johns,860,,124080.01,21
2467,Bernhard Johns,56,,105602.58,7
2468,Shelly Johns,1359,,49017.02,42
2469,Ari Johns,2342,,47268.18,33
2470,Tracey Johns,331,,92098.8,43
2471,Dallin Johns,1574,TechDept2,37692.03,12
2472,Martez Johns,1975,,73252.59,12
2473,Ross Johns,683,,54935.47,48
2474,Lota Johns,417,,105904.95,1
2475,Grayson Johns,1210,,88230.09,38
2476,Stetson Johns,136,,84450.04,12
2477,Montgomery Johns,807,TechDept9,88517.23,34
2478,Noelle Johns,153,,35905.0,50
2479,Maria Johns,1310,TechDept2,107848.69,39
2480,Lindy Johns,2281,,54031.16,27
2481,Naomi Johns,2255,TechDept5,89832.71,44
2482,Arlie Johns,689,,119493.85,6
2483,Kittie Johns,2344,,48807.79,34
2484,Toshio Johns,735,,74766.49,3
2485,Ashley Johns,565,,101853.9,4
2486,Tambra Johns,2133,,77745.2,44
2487,Chancey Johns,1691,,93803.16,36
2488,Gregg Johns,2126,TechDept0,125656.46,4
2489,Marilla Johns,1365,,89964.96,16
2490,Bolden Johns,2233,,62033.86,26
2491,Hamilton Johns,2080,,40807.27,35
2492,Needham Johns,1900,,143341.98,16
2493,Trish Johns,579,,65253.3,0
2494,Myer Johns,1274,,91454.45,44
2495,Zechariah Johns,1374,,49839.13,24
2496,Merlene Johns,2317,,100604.12,1
2497,Alexis Johns,1623,,56864.15,27
2498,Kimora Johns,528,,145148.95,15
2499,Thyra Johns,2435,,113205.09,31
2500,Talon Johns,943,,31231.58,31
2501,Herbert Johns,1082,,93459.87,18
2502,Philomena Johns,2476,,141962.74,45
2503,Aiden Johns,811,,122365.38,50
2504,Saige Johns,2002,,136933.24,36
2505,Bethann Johns,1119,,140234.53,27
2506,Kinte Johns,1963,,39376.18,14
2507,Jeri Johns,2502,,111906.26,30
2508,Kia Johns,1261,,62114.37,23
2509,Cletus Johns,426,,50773.75,34
2510,Wilburn Johns,1287,,113529.03,1
2511,Sylva Johns,2008,,110182.28,36
2512,Cora Johns,1122,,37350.19,11
2513,Cindi Johns,2390,,144738.45,34
2514,Ronin Johns,2184,,101703.42,41
2515,Selmer Johns,1050,,54690.01,47
2516,Eathel Johns,2364,,131606.63,29
2517,Thresa Johns,1989,,126563.97,13
2518,Jo Johns,1944,,77952.44,16
2519,Gwen Johns,2037,,111918.67,12
2520,Tab Johns,385,TechDept5,32574.41,15
2521,Zack Johns,564,,106876.31,40
2522,Melbourne Johns,1311,,109617.01,18
2523,Tangela Johns,2345,,93955.67,44
2524,Florie Johns,410,TechDept7,140936.32,50
2525,Norene Johns,918,,42597.21,20
2526,Roxy Johns,1914,,85833.97,13
2527,Nancie Johns,1431,,141157.12,21
2528,Devon Johns,1311,,125992.91,22
2529,Nolia Johns,321,,42714.6,45
2530,Ashely Johns,1473,,119624.91,16
2531,Kory Johns,683,,129083.34,18
2532,Dorothea Johns,143,,52506.48,27
2533,Kyara Johns,20,,32863.14,24
2534,Elisabeth Johns,1090,TechDept0,87584.21,28
2535,Holden Johns,1934,,93928.06,32
2536,Brenda Johns,300,,88797.42,43
2537,Adilene Johns,128,,149774.8,1
2538,Banks Johns,53,,122460.55,26
2539,Adele Johns,2154,,37899.73,19
2540,Shaquan Johns,330,,32065.94,33
2541,Kathy Johns,3,,137145.91,21
2542,Tavares Johns,1599,,105293.15,28
2543,Keeley Johns,2344,,127833.17,6
2544,Lish Johns,2468,,32679.56,5
2545,Carol Johns,1449,,94979.02,15
2546,Arizona Johns,257,,131443.32,15
2547,Jerad Johns,2469,,67906.53,8
2548,Maribel Johns,1236,,47187.05,28
2549,Charlottie Johns,441,,47889.5,18
2550,Bobbie Johns,1512,,59755.86,27
2551,Theo Johns,1360,,105029.32,49
2552,Renea Johns,1255,,94497.5,22
2553,Thor Johns,636,,142561.0,4
2554,Jeanie Johns,408,,36475.61,46
2555,Lockie Johns,923,,64816.22,28
2556,Jermain Johns,1467,,75583.36,11
2557,Vassie Johns,2163,,93366.61,42
2558,Destry Johns,899,,81501.75,9
2559,Tianna Johns,617,,68469.65,0
2560,Domenica Johns,390,,145872.0,43
2561,Geno Johns,302,,32418.22,2
2562,Jonathan Johns,2188,,97957.46,21
2563,Jeanna Johns,1702,,52712.42,24
2564,Ericka Johns,1374,,63449.41,1
2565,Kathryne Johns,1733,,46687.3,13
2566,Ariane Johns,1870,,54711.69,39
2567,Lauri Johns,1316,,117215.67,41
2568,Jovanni Johns,58,,41555.76,49
2569,Cleola Johns,371,,135850.76,14
2570,Terrence Johns,1586,,128450.84,21
2571,Peggie Johns,1607,,143137.21,9
2572,Bonnie Johns,308,,131357.37,7
2573,Sanjuanita Johns,2242,,72950.07,14
2574,Terrie Johns,868,,72578.92,47
2575,Belton Johns,1640,,42906.37,37
2576,Marilee Johns,933,,108683.6,26
2577,Ruie Johns,120,,52438.06,41
2578,Smith Johns,1638,,126279.1,39
2579,Pat Johns,779,,116052.25,11
2580,Lisandro Johns,2378,,55355.1,27
2581,Nichole Johns,406,,84445.58,35
2582,Kaliyah Johns,457,,147893.59,29
2583,Dosha Johns,1596,,121079.57,34
2584,Burney Johns,1153,,99099.6,19
2585,Lucky Johns,1683,,149809.23,26
2586,Con Johns,1677,,70686.43,47
2587,Deedee Johns,1980,,86650.83,32
2588,Tameka Johns,1997,,100872.23,36
2589,Thurlow Johns,375,,126223.61,4
2590,Joretta Johns,32,,35241.92,3
2591,Aurore Johns,1589,,58994.0,28
2592,Shelvie Johns,1766,,147964.18,19
2593,Odie Johns,541,TechDept1,116599.78,38
2594,Genesis Johns,1461,,131200.69,2
2595,Loran Johns,2266,,92279.04,50
2596,Mora Johns,1742,,146490.55,18
2597,Adline Johns,1203,,57535.71,40
2598,Rashawn Johns,1905,,49794.15,50
2599,Carmelo Johns,1482,,102524.54,47
2600,Mickey Johns,145,TechDept2,91940.7,47
2601,Alia Johns,1539,,134279.3,12
2602,Dayton Johns,2314,,67239.8,37
2603,Madelene Johns,302,,42683.47,39
2604,Edra Johns,2050,,99446.6,6
2605,Bianca Johns,815,,139447.64,20
2606,Liston Johns,388,,90156.0,22
2607,Cornelia Johns,2549,TechDept1,69445.89,37
2608,Harvie Johns,1655,,77551.9,36
2609,Haley Johns,646,,43886.41,31
2610,Burnice Johns,204,,44915.29,37
2611,Shani Johns,558,,59752.88,48
2612,Verl Johns,2004,,49588.06,42
2613,Lelar Johns,1412,,93580.38,41
2614,Madeleine Johns,450,,69561.76,3
2615,Annabella Johns,2553,,129461.12,35
2616,Wava Johns,2538,,75971.71,12
2617,Arlan Johns,1753,,61991.31,34
2618,Shawanda Johns,1849,,112376.95,6
2619,Leopoldo Johns,81,,72250.67,48
2620,Charisse Johns,2594,,110587.13,23
2621,Kimberly Johns,1659,TechDept6,107060.05,26
2622,Henry Johns,1868,,128639.04,5
2623,Dionicio Johns,665,,85913.94,38
2624,Ruth Johns,1940,,56387.9,40
2625,Magdalen Johns,1211,,74789.04,28
2626,Kenny Johns,807,,34595.7,26
2627,Roxane Johns,640,,39586.53,36
2628,Hershel Johns,2453,,67450.55,6
2629,Rashaad Johns,100,,76298.76,18
2630,Avah Johns,883,,124529.44,12
2631,Ashton Johns,396,,134229.71,37
2632,Alvina Johns,2229,,111499.93,40
2633,Seymour Johns,522,TechDept9,112845.59,40
2634,Gabrielle Johns,1741,TechDept6,66158.52,4
2635,Oscar Johns,81,,145065.5,23
2636,Prudence Johns,994,,114547.23,5
2637,Aloysius Johns,208,,40907.53,50
2638,Santos Johns,170,,77272.71,7
2639,Gidget Johns,295,,51609.28,50
2640,Mac Johns,2214,,127328.73,0
2641,Connie Johns,2549,,64431.61,10
2642,Malvin Johns,399,,115156.8,30
2643,Judd Johns,2197,,133787.98,34
2644,Adams Johns,34,,98897.38,33
2645,Irvin Johns,2565,,138724.49,39
2646,Randell Johns,2598,,130235.27,43
2647,Kamya Johns,1706,,147607.23,38
2648,Derek Johns,2261,,37180.37,17
2649,Vita Johns,630,,41314.02,16
2650,Admiral Johns,1701,,119780.16,8
2651,Valentine Johns,54,,65118.25,16
2652,Gertha Johns,217,TechDept6,123795.54,24
2653,Owen Johns,569,,100512.26,33
2654,Noel Johns,2344,,103064.42,47
2655,Freddie Johns,2395,TechDept0,94282.71,43
2656,Andre Johns,1868,,75740.89,24
2657,Samie Johns,14,,86726.33,46
2658,Chynna Johns,898,,138253.52,40
2659,Maxine Johns,927,,118292.9,39
2660,Loren Johns,1109,,76467.18,4
2661,Starr Johns,344,,83036.62,50
2662,Kellie Johns,643,,118398.97,45
2663,Kenya Johns,1086,,39735.78,0
2664,Marcell Johns,702,,47043.26,10
2665,Buford Johns,784,,62450.74,3
2666,Callum Johns,1774,,105046.66,41
2667,Clora Johns,2028,,89376.98,7
2668,Graves Johns,2448,,65032.6,28
2669,Tavon Johns,1269,,60589.95,31
2670,Alvie Johns,2420,,142471.2,3
2671,Sina Johns,2649,,139907.0,37
2672,Alicia Johns,1007,,71711.86,3
2673,Sheryl Johns,1819,TechDept9,55756.69,37
2674,Brittaney Johns,1494,,51616.83,50
2675,Edris Johns,634,,66607.22,30
2676,Schley Johns,1125,,99021.04,14
2677,Haleigh Johns,430,,44496.74,49
2678,Kyan Johns,1088,,76002.53,48
2679,Denzil Johns,1506,,62225.07,18
2680,Franc Johns,462,,111301.0,6
2681,Freeda Johns,2376,,122959.56,29
2682,Kiel Johns,2370,,111241.64,24
2683,Gigi Johns,1815,,140495.78,31
2684,Adolph Johns,2334,,47143.03,27
2685,Ally Johns,2034,,69588.36,17
2686,Marcello Johns,167,,109963.56,7
2687,Sharla Johns,1295,,110112.6,37
2688,Ben Johns,425,TechDept0,102973.45,23
2689,Hillery Johns,742,TechDept0,54060.62,41
2690,Deric Johns,1833,,139501.37,46
2691,Katie Johns,489,,68000.53,45
2692,Kirsten Johns,1266,,70626.66,9
2693,Karren Johns,758,,74750.93,13
2694,Debi Johns,1918,,35656.4,13
2695,Edgardo Johns,163,,102279.13,16
2696,Dandre Johns,1662,,38358.88,33
2697,Theadore Johns,1093,,126250.75,18
2698,Liliana Johns,753,,31423.92,47
2699,Adison Johns,993,TechDept0,102442.14,31
2700,Levon Johns,1481,,83923.44,11
2701,Dori Johns,1788,,44937.19,2
2702,Jewel Johns,1565,,77744.77,1
2703,Luigi Johns,2146,,100929.43,13
2704,Sanaa Johns,104,,74374.95,50
2705,Dulcie Johns,70,,126702.28,35
2706,Calvin Johns,2260,,63300.31,26
2707,Idella Johns,982,,82837.08,45
2708,Enos Johns,350,,111497.8,39
2709,Joetta Johns,2096,,111318.96,23
2710,Aubrey Johns,1889,,108575.85,42
2711,Kayla Johns,848,,59864.13,47
2712,Angelita Johns,2251,,117890.52,18
2713,Braedon Johns,339,,145664.29,14
2714,Clide Johns,2293,,138768.08,45
2715,Ida Johns,1434,,91191.21,12
2716,Jayla Johns,476,TechDept8,101378.94,31
2717,Axel Johns,1380,,126309.89,12
2718,Erastus Johns,79,,73156.18,26
2719,Twyla Johns,1347,,77678.71,13
2720,Roderic Johns,2650,,86271.89,35
2721,Jessee Johns,1935,,56843.69,42
2722,Merna Johns,414,,110795.03,9
2723,Antony Johns,1297,,34772.28,13
2724,Asia Johns,73,,65472.34,17
2725,Dorene Johns,2371,,41977.5,9
2726,Martika Johns,1223,,96744.09,23
2727,Sherrill Johns,558,,43422.24,18
2728,Plummer Johns,2267,,72377.54,0
2729,Adeline Johns,812,,60687.47,11
2730,Lewis Johns,573,,48666.21,9
2731,Misti Johns,359,,36176.67,45
2732,Owens Johns,1520,TechDept3,38071.0,13
2733,Irven Johns,274,,39574.23,45
2734,Arne Johns,487,,77833.7,48
2735,Fount Johns,2172,,47094.91,50
2736,Joellen Johns,1389,,35605.79,50
2737,Elianna Johns,1909,,121944.32,28
2738,Jakob Johns,1951,TechDept2,89205.47,33
2739,Oliva Johns,1317,,123316.02,16
2740,Aaron Johns,2041,,114580.5,49
2741,Taft Johns,1594,,97864.36,25
2742,Branch Johns,1555,,52177.45,5
2743,Francisco Johns,152,,73127.89,3
2744,Simpson Johns,243,,47020.56,16
2745,Jocelyne Johns,1331,,64591.71,7
2746,Alvia Johns,2659,,43348.46,1
2747,Cassidy Johns,170,,113214.25,15
2748,Davion Johns,1378,,74906.99,23
2749,Ena Johns,924,,47144.45,1
2750,Anders Johns,2479,,73359.32,21
2751,Tishie Johns,1074,,101676.85,37
2752,Mireya Johns,242,,149042.16,40
2753,Bowman Johns,1221,TechDept9,90036.3,15
2754,Duff Johns,2059,,44007.81,21
2755,Alfonse Johns,2175,,40874.18,26
2756,Christin Johns,1257,TechDept2,69703.74,5
2757,Latricia Johns,1716,,98878.7,17
2758,Gemma Johns,1865,,67251.17,13
2759,Wm Johns,1558,,86055.92,39
2760,Jaxen Johns,535,,82803.87,43
2761,Rosaline Johns,2087,,111308.37,25
2762,Concepcion Johns,1136,,114051.75,45
2763,Maye Johns,220,,48855.49,15
2764,Ardella Johns,1972,,56229.86,43
2765,Andrew Johns,2138,,34989.7,49
2766,Sedrick Johns,2551,,135889.78,24
2767,Giana Johns,1192,,55270.85,41
2768,Tenika Johns,2515,,30845.66,2
2769,Ura Johns,1327,,82792.94,3
2770,Adolf Johns,909,,77013.79,7
2771,Shellie Johns,1867,,39738.9,6
2772,Lilah Johns,2063,TechDept0,55890.29,27
2773,Lennon Johns,2238,,31964.06,5
2774,Jace Johns,1588,,116140.92,32
2775,Hadley Johns,129,,134873.83,21
2776,Rennie Johns,792,,60489.14,37
2777,Victor Johns,1386,,108293.78,2
2778,Lillian Johns,1900,,101652.2,13
2779,Latonia Johns,1273,,40536.48,36
2780,Laura Johns,2593,,137955.11,36
2781,Tami Johns,1329,,129589.16,49
2782,Alec Johns,2400,,133538.07,35
2783,Chester Johns,706,,108470.45,4
2784,Garner Johns,1066,TechDept5,75241.03,36
2785,Cyrus Johns,760,,93097.71,38
2786,Boyce Johns,1604,TechDept2,46936.06,33
2787,Mckinley Johns,2566,,146612.34,31
2788,Dee Johns,2052,,55680.46,32
2789,Erland Johns,135,,96315.54,28
2790,Britni Johns,2379,,111028.97,9
2791,Evon Johns,571,,75114.29,7
2792,Loria Johns,1464,,58455.58,31
2793,Authur Johns,2608,,49878.48,38
2794,Cael Johns,1600,,100264.05,39
2795,Darrian Johns,356,,116974.87,9
2796,Earnest Johns,185,,86999.9,34
2797,Judy Johns,814,,141763.19,14
2798,Brionna Johns,557,,105299.11,6
2799,Wiley Johns,2384,,87411.35,34
2800,Alvaro Johns,2356,,144451.35,41
2801,Hunter Johns,2562,,47127.64,28
2802,Mart Johns,2116,,147685.93,13
2803,Minda Johns,1324,,40558.49,35
2804,Hester Johns,1496,,145519.5,19
2805,Bette Johns,1854,TechDept8,93922.75,2
2806,Antoinette Johns,2167,,97392.99,2
2807,Leland Johns,2611,,93064.47,46
2808,Ferdinand Johns,29,,92803.95,19
2809,Ron Johns,2636,,141710.68,3
2810,Eustace Johns,1600,,74552.51,32
2811,Candi Johns,1307,,125403.54,21
2812,Marilynn Johns,123,,104533.4,12
2813,Theodis Johns,2662,,107064.84,36
2814,Haylie Johns,319,,30252.37,27
2815,Lorraine Johns,1279,,75678.1,18
2816,Gracelyn Johns,48,,113536.47,39
2817,Cristi Johns,781,,59686.45,2
2818,Miriam Johns,1064,,125355.02,49
2819,Mamie Johns,147,,60415.15,7
2820,Barry Johns,2202,,112715.95,33
2821,Chauncy Johns,1051,,122642.97,36
2822,Weston Johns,1445,,59669.93,6
2823,Gaye Johns,2344,,135179.35,30
2824,Aiyanna Johns,2299,,143317.32,2
2825,Otha Johns,235,,69524.78,18
2826,Ryker Johns,598,,83525.65,25
2827,Birtha Johns,627,,107142.37,35
2828,Claud Johns,189,,68997.23,1
2829,Chloe Johns,406,,35052.85,27
2830,Mozell Johns,1304,,93209.98,38
2831,Luann Johns,965,,101351.84,46
2832,Burrell Johns,770,,133931.39,49
2833,Bonita Johns,2251,,95561.63,46
2834,Raoul Johns,904,,85458.11,2
2835,Nonie Johns,514,,140045.36,45
2836,Andrea Johns,1677,,110439.12,32
2837,Sammie Johns,2691,,35303.28,1
2838,Gianna Johns,567,,112136.88,24
2839,Tomika Johns,2437,,47464.79,25
2840,Carrie Johns,217,,104476.66,6
2841,Elinor Johns,2820,,114213.11,15
2842,Karley Johns,36,,127647.83,10
2843,Yamilet Johns,829,,97200.99,45
2844,Demetrius Johns,1483,,110610.55,29
2845,Lucas Johns,1145,,73034.45,21
2846,Helene Johns,604,,74159.87,41
2847,Kallie Johns,2681,,98131.77,14
2848,Trace Johns,1873,,106294.99,37
2849,Hailie Johns,1701,,59118.92,45
2850,Ardyce Johns,2797,,81864.86,32
2851,Tal Johns,2806,,137585.68,40
2852,Shannan Johns,1203,,106525.89,11
2853,Marylin Johns,227,,137456.08,16
2854,Ell Johns,1180,,98167.19,36
2855,Wheeler Johns,501,,32477.99,38
2856,Dejuan Johns,1713,,135088.25,23
