ssnum,name,course,grade
25349,Josette Hermann,Computer Science,2.63
25350,Noma Hermann,Math,1.44
25351,Louie Hermann,Math,4.31
25352,Little Hermann,Biology,4.83
25353,Louise Hermann,Computer Science,3.8
25354,Margret Hermann,Physics,4.08
25355,Savanna Hermann,Biology,3.29
25356,Lester Hermann,Math,1.35
25357,Ada Hermann,Computer Science,3.12
25358,Henretta Hermann,Chemistry,4.45
25359,Noe Hermann,Chemistry,2.21
25360,Braulio Hermann,Physics,1.21
25361,Malakai Hermann,Physics,4.44
25362,Storm Hermann,Physics,1.85
25363,Tawanna Hermann,Math,2.4
25364,Olie Hermann,Chemistry,3.92
25365,Mollie Hermann,Computer Science,4.39
25366,Shantel Hermann,Biology,3.67
25367,Virgel Hermann,Computer Science,2.71
25368,Kelli Hermann,Biology,2.74
25369,Cristal Hermann,Chemistry,3.45
25370,Fabiola Hermann,Computer Science,3.39
25371,Dean Hermann,Computer Science,3.32
25372,Jaxon Hermann,Physics,3.66
25373,Ingrid Hermann,Physics,3.59
25374,Johnpaul Hermann,Computer Science,1.55
25375,Victoria Hermann,Physics,1.6
25376,Darla Hermann,Chemistry,3.59
25377,Bart Hermann,Chemistry,4.89
25378,Merlene Hermann,Math,3.6
25379,Keshia Hermann,Computer Science,3.58
25380,Jazmine Hermann,Computer Science,4.36
25381,Stefan Hermann,Physics,2.14
25382,Conor Hermann,Biology,3.75
25383,Brinda Hermann,Math,3.34
25384,Citlali Hermann,Chemistry,2.97
25385,Milly Hermann,Computer Science,3.33
25386,Ervin Hermann,Physics,3.78
25387,Eliseo Hermann,Computer Science,1.28
25388,Lora Hermann,Math,1.83
25389,Aimee Hermann,Computer Science,4.86
25390,Major Hermann,Physics,3.51
25391,Levi Hermann,Biology,4.44
25392,Clarke Hermann,Chemistry,1.26
25393,Carolyn Hermann,Physics,2.56
25394,Fallon Hermann,Computer Science,2.21
25395,Melina Hermann,Chemistry,2.9
25396,Mathew Hermann,Physics,3.37
25397,Burl Hermann,Computer Science,1.89
25398,Gladis Hermann,Computer Science,2.4
25399,Jeane Hermann,Math,4.09
25400,Annalise Hermann,Math,2.67
25401,Candida Hermann,Computer Science,2.63
25402,Echo Hermann,Physics,1.32
25403,Elon Hermann,Chemistry,2.61
25404,Lorrayne Hermann,Chemistry,4.13
25405,Evelynn Hermann,Math,2.6
25406,Jeremey Hermann,Chemistry,4.01
25407,Cheyanne Hermann,Computer Science,1.49
25408,Thedore Hermann,Chemistry,2.93
25409,Heath Hermann,Math,3.97
25410,Max Hermann,Computer Science,2.41
25411,Jacey Hermann,Biology,4.84
25412,Pernell Hermann,Chemistry,2.57
25413,Dusty Hermann,Math,3.57
25414,Adriana Hermann,Biology,4.4
25415,Terrell Hermann,Computer Science,1.46
25416,Kayli Hermann,Computer Science,2.05
25417,Baxter Hermann,Computer Science,4.26
25418,Osborne Hermann,Math,1.82
25419,Aurilla Hermann,Biology,2.56
25420,Olena Hermann,Computer Science,4.71
25421,Edna Hermann,Chemistry,2.1
25422,Sigurd Hermann,Physics,1.03
25423,Annmarie Hermann,Biology,2.61
25424,Ballard Hermann,Computer Science,2.38
25425,Savion Hermann,Math,4.07
25426,Eithel Hermann,Math,1.11
25427,Darleen Hermann,Biology,2.86
25428,Bonny Hermann,Physics,2.64
25429,Mamie Hermann,Computer Science,1.68
25430,Nikita Hermann,Biology,3.79
25431,Abbie Hermann,Math,1.19
25432,Cathern Hermann,Biology,2.25
25433,Jerold Hermann,Chemistry,2.09
25434,Hubert Hermann,Math,3.75
25435,Regena Hermann,Physics,1.67
25436,Jaslyn Hermann,Math,3.85
25437,Chelsy Hermann,Chemistry,4.97
25438,Phylis Hermann,Math,3.04
25439,Baylee Hermann,Physics,3.9
25440,Murdock Hermann,Physics,4.75
25441,Brantley Hermann,Math,4.05
25442,Herb Hermann,Biology,4.13
25443,Karlene Hermann,Computer Science,2.36
25444,Fleming Hermann,Physics,3.03
25445,Zander Hermann,Biology,4.2
25446,Alvaro Hermann,Computer Science,2.42
25447,Rosalind Hermann,Computer Science,4.25
25448,Joann Hermann,Chemistry,4.22
25449,Alexia Hermann,Physics,1.56
25450,Gaylene Hermann,Math,1.35
25451,Elizabet Hermann,Computer Science,2.16
25452,Shamika Hermann,Biology,3.9
25453,Ainsley Hermann,Computer Science,1.61
25454,Alysia Hermann,Computer Science,1.16
25455,Cherilyn Hermann,Math,3.54
25456,Carolee Hermann,Math,2.59
25457,Brendan Hermann,Chemistry,2.86
25458,Lionel Hermann,Computer Science,1.02
25459,Blane Hermann,Chemistry,4.51
25460,Corey Hermann,Math,3.97
25461,Olivia Hermann,Biology,3.41
25462,Therman Hermann,Computer Science,1.28
25463,Lucie Hermann,Biology,4.27
25464,Wendi Hermann,Computer Science,1.93
25465,Marion Hermann,Computer Science,2.9
25466,Maegan Hermann,Math,4.72
25467,Helaine Hermann,Math,3.71
25468,Dorene Hermann,Physics,2.61
25469,Hosea Hermann,Chemistry,2.47
25470,Shellie Hermann,Chemistry,4.83
25471,Vanessa Hermann,Computer Science,2.54
25472,Brown Hermann,Math,2.69
25473,Mat Hermann,Computer Science,1.39
25474,Yajaira Hermann,Computer Science,2.11
25475,Danita Hermann,Physics,4.12
25476,Oney Hermann,Computer Science,2.29
25477,Rosena Hermann,Physics,4.72
25478,Sarina Hermann,Math,2.63
25479,Mckenzie Hermann,Biology,1.12
25480,Dozier Hermann,Computer Science,4.37
25481,Allisson Hermann,Computer Science,2.88
25482,Larry Hermann,Chemistry,4.08
25483,Raphael Hermann,Computer Science,2.46
25484,Curt Hermann,Physics,4.84
25485,Boss Hermann,Biology,3.86
25486,Demetra Hermann,Physics,2.68
25487,Les Hermann,Computer Science,1.9
25488,Cass Hermann,Math,2.85
25489,Rhianna Hermann,Chemistry,2.2
25490,Diana Hermann,Chemistry,2.41
25491,Chadwick Hermann,Chemistry,3.19
25492,Blair Hermann,Math,2.58
25493,Gail Hermann,Physics,2.98
25494,Geoffrey Hermann,Computer Science,1.9
25495,Hubbard Hermann,Chemistry,1.13
25496,Percy Hermann,Math,4.64
25497,Sara Hermann,Physics,3.54
25498,Monna Hermann,Biology,4.57
25499,Faron Hermann,Biology,4.94
25500,Denese Hermann,Physics,3.07
25501,Hayley Hermann,Math,3.98
25502,Dani Hermann,Chemistry,2.14
25503,Susana Hermann,Math,3.93
25504,Jaclyn Hermann,Biology,4.85
25505,Earley Hermann,Chemistry,3.08
25506,Orville Hermann,Math,1.3
25507,Gee Hermann,Chemistry,1.55
25508,Zeke Hermann,Biology,4.99
25509,Coley Hermann,Math,1.39
25510,Jasiah Hermann,Chemistry,4.39
25511,Joan Hermann,Computer Science,4.37
25512,Christa Hermann,Physics,3.77
25513,Knox Hermann,Chemistry,1.38
25514,Arman Hermann,Math,3.59
25515,Jamel Hermann,Math,4.57
25516,Buck Hermann,Physics,3.89
25517,Korbin Hermann,Computer Science,1.15
25518,Shedrick Hermann,Chemistry,3.04
25519,Charlie Hermann,Chemistry,3.15
25520,Dale Hermann,Chemistry,3.1
25521,Orvin Hermann,Computer Science,2.74
25522,Lethia Hermann,Chemistry,1.94
25523,Jocelyne Hermann,Math,2.37
25524,Maranda Hermann,Math,3.88
25525,Inez Hermann,Math,1.59
25526,Emma Hermann,Physics,3.22
25527,Asha Hermann,Physics,1.83
25528,Eugene Hermann,Biology,3.15
25529,Yuridia Hermann,Biology,3.52
25530,Whitney Hermann,Physics,3.59
25531,Torrey Hermann,Math,2.42
25532,Chynna Hermann,Biology,3.72
25533,Josefita Hermann,Chemistry,3.87
25534,Khadijah Hermann,Physics,2.06
25535,Bethel Hermann,Biology,3.59
25536,Connie Hermann,Math,2.01
25537,Ezequiel Hermann,Computer Science,1.7
25538,Harrie Hermann,Chemistry,1.94
25539,Eliana Hermann,Math,2.91
25540,Dereck Hermann,Biology,2.43
25541,Elta Hermann,Chemistry,4.53
25542,Tayla Hermann,Biology,2.71
25543,Queen Hermann,Math,4.75
25544,Cato Hermann,Math,4.35
25545,Nevada Hermann,Chemistry,2.77
25546,Earnest Hermann,Computer Science,2.33
25547,Morris Hermann,Computer Science,3.12
25548,Coleman Hermann,Chemistry,1.45
25549,Sasha Hermann,Computer Science,4.22
25550,Erwin Hermann,Biology,2.97
25551,Alexus Hermann,Physics,4.55
25552,Melody Hermann,Chemistry,1.72
25553,Griselda Hermann,Math,3.87
25554,Gracie Hermann,Chemistry,3.65
25555,Tiara Hermann,Computer Science,4.11
25556,Spurgeon Hermann,Biology,3.94
25557,Hakim Hermann,Math,4.93
25558,Elayne Hermann,Computer Science,3.78
25559,Rashaan Hermann,Math,2.19
25560,Stephany Hermann,Chemistry,4.08
25561,Carmella Hermann,Chemistry,4.22
25562,Sheridan Hermann,Physics,3.16
25563,Torey Hermann,Chemistry,4.71
25564,Joanna Hermann,Math,2.54
25565,Karyme Hermann,Physics,2.96
25566,Mireya Hermann,Physics,4.26
25567,Lexi Hermann,Physics,4.09
25568,Linden Hermann,Computer Science,2.08
25569,Chase Hermann,Physics,3.62
25570,Mell Hermann,Biology,1.33
25571,Melinda Hermann,Computer Science,1.29
25572,Sabra Hermann,Biology,2.62
25573,Hamp Hermann,Math,4.04
25574,Celia Hermann,Physics,4.98
25575,Uriah Hermann,Computer Science,1.13
25576,Kaleb Hermann,Physics,3.13
25577,Carleigh Hermann,Math,2.28
25578,Rosa Hermann,Physics,2.6
25579,Viola Hermann,Math,1.22
25580,Zillah Hermann,Chemistry,3.29
25581,Destin Hermann,Physics,1.98
25582,Abel Hermann,Math,2.96
25583,Jefferey Hermann,Physics,1.07
25584,Mirna Hermann,Chemistry,4.38
25585,Virdie Hermann,Biology,3.24
25586,Genevra Hermann,Math,3.06
25587,Missie Hermann,Computer Science,3.03
25588,Lavera Hermann,Computer Science,4.14
25589,Norris Hermann,Biology,1.85
25590,Vassie Hermann,Chemistry,3.38
25591,Melva Hermann,Computer Science,3.9
25592,Brigitte Hermann,Biology,1.22
25593,Brain Hermann,Physics,4.38
25594,Emilia Hermann,Chemistry,1.51
25595,Thurston Hermann,Chemistry,1.18
25596,Geary Hermann,Computer Science,4.37
25597,Deasia Hermann,Physics,4.84
25598,Kellan Hermann,Biology,1.82
25599,Krista Hermann,Computer Science,2.74
25600,Jaleesa Hermann,Math,2.14
25601,Johny Hermann,Physics,4.42
25602,Meaghan Hermann,Chemistry,1.91
25603,Yuliana Hermann,Chemistry,1.23
25604,Lyndsey Hermann,Physics,3.39
25605,Lina Hermann,Math,4.17
25606,Early Hermann,Chemistry,4.69
25607,Daneen Hermann,Math,3.69
25608,Gage Hermann,Math,2.41
25609,Selena Hermann,Computer Science,1.98
25610,Pamelia Hermann,Computer Science,3.56
25611,Kareen Hermann,Computer Science,4.46
25612,Signa Hermann,Math,1.47
25613,Hannah Hermann,Biology,1.98
25614,Lugenia Hermann,Biology,2.31
25615,Lourdes Hermann,Chemistry,1.26
25616,Nicholas Hermann,Physics,3.71
25617,Karis Hermann,Physics,1.93
25618,Jaren Hermann,Physics,3.48
25619,Dara Hermann,Math,1.47
25620,Keanna Hermann,Computer Science,3.12
25621,Makenna Hermann,Biology,1.9
25622,Bettina Hermann,Physics,1.49
25623,Latisha Hermann,Computer Science,4.72
25624,Noretta Hermann,Biology,1.39
25625,Marybeth Hermann,Biology,2.3
25626,Arlene Hermann,Physics,1.46
25627,Koby Hermann,Math,1.21
25628,Adonis Hermann,Computer Science,3.01
25629,Jerrica Hermann,Physics,2.66
25630,Markita Hermann,Biology,4.23
25631,Leonor Hermann,Computer Science,1.35
25632,Flor Hermann,Chemistry,2.45
25633,Vlasta Hermann,Biology,1.46
25634,Brittani Hermann,Biology,1.08
25635,Ayana Hermann,Computer Science,4.82
25636,Deryl Hermann,Math,2.46
25637,Erlinda Hermann,Math,4.09
25638,Wayde Hermann,Math,3.66
25639,Dorotha Hermann,Physics,1.61
25640,Jasmine Hermann,Chemistry,1.97
25641,Ellis Hermann,Physics,1.12
25642,Nelly Hermann,Biology,1.92
25643,Darlene Hermann,Biology,4.41
25644,Gretchen Hermann,Biology,2.45
25645,Adelbert Hermann,Math,2.01
25646,Krystin Hermann,Biology,3.84
25647,Schley Hermann,Biology,4.9
25648,Tim Hermann,Biology,2.06
25649,Jamal Hermann,Math,3.43
25650,Ida Hermann,Physics,1.16
25651,Deacon Hermann,Chemistry,2.15
25652,Shreya Hermann,Biology,1.49
25653,Torie Hermann,Biology,3.54
25654,Shanequa Hermann,Math,1.86
25655,Sherilyn Hermann,Chemistry,3.52
25656,Irva Hermann,Biology,1.59
25657,Taft Hermann,Biology,3.15
25658,Sally Hermann,Computer Science,4.29
25659,Gerald Hermann,Chemistry,2.78
25660,Flavia Hermann,Physics,4.08
25661,Russ Hermann,Math,2.38
25662,Valeria Hermann,Math,1.66
25663,Len Hermann,Computer Science,3.2
25664,Elwyn Hermann,Computer Science,2.3
25665,Osvaldo Hermann,Biology,3.49
25666,Lucero Hermann,Chemistry,1.58
25667,Andy Hermann,Computer Science,1.08
25668,Eldora Hermann,Math,1.42
25669,Lynnette Hermann,Biology,2.05
25670,Signe Hermann,Math,2.9
25671,Tyquan Hermann,Chemistry,1.35
25672,Clarence Hermann,Computer Science,2.06
25673,Earlie Hermann,Biology,3.81
25674,Abigayle Hermann,Chemistry,2.47
25675,Besse Hermann,Physics,4.91
25676,Toby Hermann,Chemistry,3.26
25677,Joni Hermann,Physics,3.52
25678,Monique Hermann,Computer Science,3.9
25679,Denzel Hermann,Computer Science,3.13
25680,Heaven Hermann,Math,4.38
25681,Dot Hermann,Biology,2.26
25682,Macel Hermann,Computer Science,2.38
25683,Chandler Hermann,Biology,4.18
25684,Margery Hermann,Computer Science,4.77
25685,Jonnie Hermann,Biology,4.44
25686,Lily Hermann,Biology,2.64
25687,Una Hermann,Chemistry,1.88
25688,Britny Hermann,Math,3.87
25689,Miley Hermann,Chemistry,2.71
25690,Jeremie Hermann,Chemistry,1.68
25691,Briana Hermann,Biology,1.82
25692,William Hermann,Math,2.34
25693,Isadore Hermann,Biology,3.41
25694,Hali Hermann,Biology,4.16
25695,Marisela Hermann,Math,3.36
25696,Lena Hermann,Biology,3.22
25697,Arnetta Hermann,Computer Science,3.93
25698,Jeannine Hermann,Physics,1.49
25699,Nelda Hermann,Computer Science,4.92
25700,Omari Hermann,Biology,1.15
25701,Son Hermann,Math,3.67
25702,Greggory Hermann,Computer Science,1.33
25703,Loni Hermann,Biology,3.12
25704,Shania Hermann,Biology,1.51
25705,Katlin Hermann,Biology,4.97
25706,Gwenda Hermann,Chemistry,1.2
25707,Jessenia Hermann,Biology,4.12
25708,Latarsha Hermann,Chemistry,1.8
25709,Anders Hermann,Chemistry,2.05
25710,Sariah Hermann,Physics,4.34
25711,Pleasant Hermann,Computer Science,1.62
25712,Judyth Hermann,Physics,1.43
25713,Pearla Hermann,Chemistry,4.54
25714,Adda Hermann,Chemistry,4.04
25715,Deondre Hermann,Math,4.23
25716,Clay Hermann,Physics,2.0
25717,Jean Hermann,Chemistry,1.6
25718,Tilman Hermann,Math,3.12
25719,Beverley Hermann,Math,1.29
25720,Hakeem Hermann,Math,1.93
25721,Derrick Hermann,Chemistry,2.18
25722,Sommer Hermann,Chemistry,2.55
25723,Brianne Hermann,Computer Science,4.61
25724,Izaiah Hermann,Math,3.33
25725,Simmie Hermann,Physics,2.26
25726,Sharleen Hermann,Physics,2.33
25727,Cooper Hermann,Biology,2.25
25728,Nonie Hermann,Computer Science,4.11
25729,Gaige Hermann,Biology,3.14
25730,Ether Hermann,Math,3.22
25731,Zaiden Hermann,Chemistry,3.23
25732,Osie Hermann,Physics,3.89
25733,Paulina Hermann,Biology,1.03
25734,Ivah Hermann,Computer Science,4.65
25735,Lone Hermann,Biology,1.22
25736,Johan Hermann,Physics,1.59
25737,Shayna Hermann,Computer Science,4.15
25738,Marlon Hermann,Computer Science,3.22
25739,Dovie Hermann,Chemistry,2.26
25740,Elzie Hermann,Biology,4.57
25741,Celina Hermann,Biology,2.62
25742,Destany Hermann,Computer Science,1.24
25743,Fayette Hermann,Chemistry,3.13
25744,Ethyle Hermann,Computer Science,2.01
25745,Jailene Hermann,Math,1.55
25746,Ruffus Hermann,Math,4.05
25747,Tariq Hermann,Biology,4.34
25748,Danyel Hermann,Biology,4.18
25749,Estella Hermann,Computer Science,2.43
25750,Cody Hermann,Computer Science,3.38
25751,Huey Hermann,Chemistry,1.13
25752,Jaylin Hermann,Computer Science,4.69
25753,Bebe Hermann,Physics,1.51
25754,Regenia Hermann,Computer Science,1.53
25755,Acey Hermann,Physics,4.34
25756,Jaelyn Hermann,Math,1.28
25757,Harden Hermann,Physics,1.46
25758,Delwin Hermann,Computer Science,3.54
25759,Bettylou Hermann,Math,1.81
25760,Oscar Hermann,Physics,1.61
25761,Brad Hermann,Chemistry,2.03
25762,Whit Hermann,Biology,1.03
25763,Hilmer Hermann,Chemistry,3.15
25764,Alline Hermann,Computer Science,2.91
25765,Estie Hermann,Physics,1.23
25766,Jenni Hermann,Computer Science,4.94
25767,Trudi Hermann,Biology,2.06
25768,Petra Hermann,Biology,4.56
25769,Lauretta Hermann,Math,2.83
25770,Malorie Hermann,Computer Science,4.36
25771,Laquan Hermann,Biology,2.09
25772,Clyda Hermann,Computer Science,2.03
25773,Hezzie Hermann,Physics,3.33
25774,Adamaris Hermann,Math,1.38
25775,Richmond Hermann,Computer Science,4.93
25776,Krystle Hermann,Biology,2.89
25777,Deon Hermann,Chemistry,1.31
25778,Fatima Hermann,Physics,4.13
25779,Elmo Hermann,Biology,1.27
25780,Zenas Hermann,Physics,2.91
25781,Reynaldo Hermann,Chemistry,1.89
25782,Earline Hermann,Chemistry,1.38
25783,Parker Hermann,Physics,2.88
25784,Cassie Hermann,Chemistry,3.81
25785,Demarco Hermann,Computer Science,3.57
25786,Arminda Hermann,Chemistry,3.05
25787,Kaylin Hermann,Biology,3.82
25788,Laddie Hermann,Math,4.95
25789,Emery Hermann,Biology,4.66
25790,Capitola Hermann,Math,2.23
25791,Electa Hermann,Physics,4.84
25792,Bree Hermann,Math,2.11
25793,Rube Hermann,Math,2.94
25794,Katia Hermann,Chemistry,1.35
25795,Doctor Hermann,Physics,3.97
25796,Vere Hermann,Computer Science,4.67
25797,Amani Hermann,Computer Science,2.24
25798,Elvis Hermann,Biology,2.94
25799,Vertie Hermann,Math,1.35
25800,Mathews Hermann,Chemistry,4.13
25801,Kavon Hermann,Chemistry,3.33
25802,Deja Hermann,Chemistry,3.26
25803,Edrie Hermann,Chemistry,4.1
25804,Mable Hermann,Physics,1.41
25805,Mirtie Hermann,Physics,3.75
25806,Orilla Hermann,Physics,1.64
25807,Kaylyn Hermann,Math,3.98
25808,Peyton Hermann,Computer Science,2.6
25809,Aaden Hermann,Chemistry,2.78
25810,Carlyn Hermann,Physics,1.01
25811,Lamont Hermann,Physics,2.33
25812,Amiyah Hermann,Chemistry,3.47
25813,Medora Hermann,Computer Science,3.23
25814,Heyward Hermann,Biology,3.43
25815,Brande Hermann,Chemistry,2.36
25816,Sade Hermann,Math,3.11
25817,Eber Hermann,Math,2.39
25818,Ismael Hermann,Computer Science,4.6
25819,Coby Hermann,Physics,4.56
25820,Doris Hermann,Biology,1.58
25821,Donald Hermann,Computer Science,2.88
25822,Lavonne Hermann,Chemistry,4.51
25823,Violeta Hermann,Math,1.25
25824,Alec Hermann,Physics,4.2
25825,Ayanna Hermann,Biology,1.62
25826,Ally Hermann,Physics,4.01
25827,Jerod Hermann,Chemistry,4.91
25828,Amado Hermann,Chemistry,2.37
25829,Knute Hermann,Biology,1.42
25830,Kyle Hermann,Biology,4.09
25831,Evelin Hermann,Physics,2.2
25832,Littie Hermann,Computer Science,3.87
25833,Geneva Hermann,Math,3.19
25834,Eulalie Hermann,Math,1.05
25835,Wesley Hermann,Chemistry,4.77
25836,Finley Hermann,Physics,2.79
25837,Treyvon Hermann,Chemistry,4.16
25838,Lana Hermann,Math,4.44
25839,Leila Hermann,Chemistry,3.45
25840,Charley Hermann,Math,3.77
25841,Lilian Hermann,Math,1.53
25842,Ace Hermann,Math,4.65
25843,Monnie Hermann,Physics,3.07
25844,Beadie Hermann,Math,2.48
25845,Nayely Hermann,Computer Science,2.17
25846,Andre Hermann,Biology,2.64
25847,Cliff Hermann,Biology,4.09
25848,Simpson Hermann,Computer Science,2.79
25849,Lara Hermann,Math,4.27
25850,Delmus Hermann,Biology,1.42
25851,Helen Hermann,Physics,4.95
25852,Jaydon Hermann,Computer Science,4.43
25853,Neoma Hermann,Math,1.22
25854,Sharyl Hermann,Physics,4.25
25855,Juliana Hermann,Chemistry,2.73
25856,Vilma Hermann,Chemistry,1.87
25857,Migdalia Hermann,Chemistry,2.33
25858,Wende Hermann,Physics,3.1
25859,Juliet Hermann,Biology,1.36
25860,Hence Hermann,Computer Science,3.89
25861,Justin Hermann,Biology,3.21
25862,Yasmeen Hermann,Physics,3.22
25863,Effie Hermann,Physics,2.3
25864,Loy Hermann,Computer Science,2.38
25865,Lennon Hermann,Computer Science,2.24
25866,Jory Hermann,Biology,2.72
25867,Carolann Hermann,Computer Science,2.44
25868,Lloyd Hermann,Chemistry,3.52
25869,Meg Hermann,Biology,2.73
25870,Elana Hermann,Biology,4.45
25871,Newman Hermann,Chemistry,4.44
25872,Jaylon Hermann,Computer Science,4.94
25873,Romona Hermann,Physics,4.76
25874,Lim Hermann,Math,3.87
25875,Lela Hermann,Physics,3.17
25876,Sigrid Hermann,Chemistry,3.69
25877,Miriah Hermann,Math,2.49
25878,Gaither Hermann,Computer Science,4.09
25879,Deion Hermann,Chemistry,1.49
25880,Orley Hermann,Biology,1.35
25881,Sandy Hermann,Computer Science,2.72
25882,Mylie Hermann,Physics,1.31
25883,Melanie Hermann,Computer Science,3.44
25884,Alissa Hermann,Biology,2.91
25885,Riya Hermann,Math,1.43
25886,Gibson Hermann,Chemistry,4.0
25887,Kloe Hermann,Chemistry,1.27
25888,Zack Hermann,Math,2.34
25889,Jovan Hermann,Chemistry,3.48
25890,Daunte Hermann,Physics,1.99
25891,Norton Hermann,Computer Science,1.03
25892,Scarlet Hermann,Chemistry,3.93
25893,Cayla Hermann,Computer Science,4.49
25894,Bolden Hermann,Computer Science,2.26
25895,Vickie Hermann,Math,1.52
25896,Jens Hermann,Biology,3.77
25897,Bailee Hermann,Physics,3.83
25898,Michelle Hermann,Biology,2.65
25899,Ezekiel Hermann,Chemistry,3.59
25900,Elvia Hermann,Biology,4.41
25901,Stasia Hermann,Math,3.41
